id,layer,state,state_abb,county,operator,name,sqft,lat,lon
00364289073,building,Texas,TX,Bexar County,Microsoft,Microsoft,258191,29.47822,-98.69072
00364289074,building,Texas,TX,Bexar County,Microsoft,Microsoft San Antonio,478642,29.47993,-98.69261
00364289077,building,Texas,TX,Bexar County,Microsoft,Microsoft,194916,29.48107,-98.69656
00365941471,building,Puerto Rico,PR,San Juan Municipio,Claro,,23137,18.44683,-66.05169
00366049843,building,Pennsylvania,PA,Montgomery County,Lumen Technologies,Lumen Norristown,34224,40.12706,-75.40864
00368724474,building,Virginia,VA,Fairfax County,Equinix,Equinix DC7,79709,38.90914,-77.22056
00368724479,building,Virginia,VA,Fairfax County,,Element Critical VA1,20483,38.90837,-77.21974
00369452572,building,Oregon,OR,Multnomah County,,Pittock Block,41556,45.52154,-122.6807
00369728508,building,Oregon,OR,Washington County,Oregon Health & Science University,Data Center,25297,45.52668,-122.8755
00373913881,building,Texas,TX,Collin County,,Cisco Allen,162023,33.13598,-96.66095
00373945186,building,Oregon,OR,Crook County,,,231830,44.29489,-120.884
00376627431,building,Washington,WA,Whatcom County,CSS Communications,CSSNW Bellingham,4312,48.75727,-122.48055
00377032058,building,Illinois,IL,Cook County,EdgeConneX,EdgeConneX CHI02,64358,42.00149,-87.95256
00377032061,building,Illinois,IL,Cook County,Equinix,Equinix Chicago CH3,135800,42.00116,-87.95521
00377212693,building,Illinois,IL,DuPage County,Element Critical,Element Critical CH2,44358,41.97423,-87.96718
00377345296,building,Illinois,IL,DuPage County,Centersquare,Centersquare Elk Grove Village Data Center Campus ORD2,198323,41.99204,-87.95817
00377545385,building,Colorado,CO,Douglas County,Flexential,Flexential Denver - Englewood,198772,39.55897,-104.83755
00377585075,building,Michigan,MI,Oakland County,EdgeConneX,EdgeConneX Detroit DET01,40574,42.4477,-83.26267
00379195054,building,Texas,TX,Travis County,Lumen Technologies,Lumen Austin 3,5068,30.2614,-97.7236
00379199519,building,Texas,TX,Travis County,Alpheus,Alpheus DataCenter,36089,30.26104,-97.7221
00379204279,building,Texas,TX,Travis County,,Digital Realty Austin AUS11,79985,30.21218,-97.69578
00379204643,building,Texas,TX,Travis County,,LightEdge Austin II,86445,30.20068,-97.70704
00379204766,building,Texas,TX,Travis County,,CyrusOne Austin Data Center II,77356,30.20593,-97.69796
00379205427,building,Texas,TX,Travis County,,Data Foundry Austin 1 Data Center,50461,30.2155,-97.69607
00380282154,building,Virginia,VA,Loudoun County,,VISA Data Center,349987,39.04873,-77.44542
00382785871,building,Texas,TX,Travis County,,LightEdge Austin I,30876,30.2143,-97.71267
00383545769,building,Illinois,IL,Cook County,Skybox,Skybox Chicago I,174575,41.99367,-87.97352
00383728972,building,California,CA,Alameda County,Hurricane Electric,Hurricane Electric Fremont 1,33640,37.48986,-121.93102
00383796776,building,Ohio,OH,Erie County,Aligned Data Centers,,633484,41.43243,-82.71903
00383888101,building,Texas,TX,Travis County,,Lumen Austin 1,74722,30.1965,-97.7124
00383888914,building,Texas,TX,Travis County,,Data Foundry - Texas 1,137095,30.19893,-97.71379
00384310259,building,California,CA,Alameda County,XO,XO Fremont,65815,37.47534,-121.92211
00384310269,building,California,CA,Alameda County,Hurricane Electric,Hurricane Electric Fremont 2,181268,37.47183,-121.92031
00384396017,building,Texas,TX,Travis County,,Element Critical,61978,30.3428,-97.69618
00384690290,building,Illinois,IL,DuPage County,Element Critical,Element Critical CH1,92076,41.97576,-87.96469
00387208881,building,New Jersey,NJ,Essex County,Tishman,165 Halsey / Equinix NY1 / Databank EWR1,89363,40.73673,-74.17393
00387378765,building,Georgia,GA,Gwinnett County,Quality Technology Services,QTS Suwanee Data Center 1,310488,34.03539,-84.06107
00387379196,building,Georgia,GA,Gwinnett County,Quality Technology Services,QTS Suwanee Data Center 2,360379,34.0371,-84.0577
00388148510,building,Arkansas,AR,Pulaski County,,TierPoint Little Rock,31845,34.75624,-92.44472
00390287635,building,California,CA,Santa Clara County,Equinix,Equinix SV6,21678,37.3996,-122.01456
00392324240,building,Georgia,GA,Gwinnett County,Flexential,Flexential Atlanta - Norcross,32309,33.95477,-84.19856
00396296733,building,Washington,WA,Snohomish County,Centersquare,Centersquare Lynnwood SE1,104460,47.84181,-122.30169
00397914434,building,Oregon,OR,Crook County,Apple,,9228,44.28942,-120.87508
00400540223,building,Colorado,CO,El Paso County,Walmart,Walmart Colorado Data Center,219542,38.98575,-104.78727
00405034574,building,Nebraska,NE,Douglas County,,Verizon,11836,41.33832,-96.02777
00405034584,building,Nebraska,NE,Douglas County,,Verizon,87375,41.33844,-96.02861
00408012357,building,Alabama,AL,Madison County,Alabama Supercomputer Authority,George C. Wallace Alabama Supercomputer Center,14919,34.73654,-86.6731
00409296605,building,Illinois,IL,Cook County,Digital Realty,Digital Realty Chicago ORD12,90165,41.92838,-87.85924
00410408067,building,Washington,WA,Grant County,,,36918,47.23763,-119.86449
00410408073,building,Washington,WA,Grant County,Microsoft,Microsoft,151246,47.23948,-119.883
00410408074,building,Washington,WA,Grant County,Microsoft,Microsoft,147922,47.23857,-119.88308
00410408079,building,Washington,WA,Grant County,,,46835,47.23949,-119.85941
00414055239,building,Wyoming,WY,Laramie County,,,140780,41.12623,-104.90188
00417682780,building,Washington,WA,King County,,KOMO Plaza East,45743,47.61932,-122.34815
00417682781,building,Washington,WA,King County,,KOMO Plaza West,20239,47.61892,-122.3486
00421273622,building,Nebraska,NE,Sarpy County,Fidelity,Fidelity,40714,41.16547,-96.08339
00424945736,building,California,CA,Los Angeles County,Centurylink,,71500,33.91773,-118.38631
00424945845,building,California,CA,Los Angeles County,Serverfarm LLC.,Serverfarm - LAX1,119102,33.92174,-118.38644
00424945852,building,California,CA,Los Angeles County,Digital Realty,DRT LAX12,113310,33.91565,-118.38463
00426586135,building,Colorado,CO,Adams County,Google,Google - Thornton,86059,39.92242,-104.98324
00428021796,building,California,CA,Los Angeles County,,DRT LAX10,66979,34.04733,-118.25751
00428021816,building,California,CA,Los Angeles County,,One Wilshire,43850,34.04789,-118.25555
00429782814,building,Florida,FL,Alachua County,University of Florida,UF Research Computing Center,36370,29.67259,-82.29993
00435324552,building,Virginia,VA,Loudoun County,CyrusOne,"CyrusOne NVA1, NVA2 & NVA3",265601,39.02595,-77.41452
00435518280,building,Florida,FL,Miami-Dade County,,NAP of the Americas,122625,25.78238,-80.19308
00435531451,building,Florida,FL,Miami-Dade County,,,15911,25.79754,-80.23003
00435817145,building,Virginia,VA,Loudoun County,CyrusOne,CyrusOne NVA5,506948,39.02433,-77.43403
00438077632,building,Iowa,IA,Dallas County,Microsoft,Microsoft,39146,41.54062,-93.82495
00438078069,building,Iowa,IA,Polk County,Meta,Facebook Altoona Data Center 1,315400,41.66424,-93.51473
00438078070,building,Iowa,IA,Polk County,Meta,Facebook Altoona Data Center 2,307370,41.66554,-93.50817
00441502816,building,California,CA,Orange County,,Lumen Technologies,85658,33.71678,-117.8058
00444683815,building,Washington,WA,Spokane County,Lumen Technologies,Lumen,25399,47.65423,-117.42
00447803368,building,Wisconsin,WI,Dane County,,,9176,43.06729,-89.43674
00451413811,building,California,CA,Santa Clara County,,,102004,37.33364,-121.88798
00451491797,building,New Jersey,NJ,Hudson County,,,150951,40.78413,-74.06556
00451497833,building,New Jersey,NJ,Hudson County,Evocative,Evocative Secaucus,101304,40.78755,-74.06805
00452116337,building,New Jersey,NJ,Essex County,bt,BT Radianz: 492 River Road,107857,40.82145,-74.13419
00453969917,building,Colorado,CO,Arapahoe County,,Time Warner Datacenter,33804,39.59896,-104.86038
00453969923,building,Colorado,CO,Arapahoe County,,Time Warner Datacenter,61435,39.59993,-104.86018
00455171103,building,Texas,TX,Travis County,,CyrusOne Austin Data Center III,189921,30.20699,-97.70111
00459188722,building,New Jersey,NJ,Monmouth County,Apollo,Apollo Cable Landing Station,25904,40.15704,-74.10158
00459188725,building,New York,NY,Suffolk County,,Cable & Wireless Cable Landing Station,36746,40.84366,-72.88335
00460050155,building,Virginia,VA,Loudoun County,Equinix,Equinix Ashburn DC10,152397,39.02101,-77.45151
00460056017,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD-61,152289,38.91581,-77.49199
00460056019,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD51,64127,38.99141,-77.43651
00460056020,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD56,78441,38.99057,-77.43706
00460056023,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD16,75817,38.9907,-77.44882
00460056024,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD15,103452,38.99169,-77.44858
00460059465,building,Virginia,VA,Prince William County,Amazon Web Services,Amazon IAD14,118192,38.78993,-77.54822
00460060340,building,Virginia,VA,Prince William County,Amazon Web Services,Amazon IAD59,127281,38.79223,-77.54845
00460060341,building,Virginia,VA,Prince William County,Amazon Web Services,Amazon IAD52,126699,38.79107,-77.54837
00460070135,building,Oregon,OR,Umatilla County,,,2605,45.91584,-119.26632
00460070136,building,Oregon,OR,Umatilla County,,,2608,45.91584,-119.26653
00460070137,building,Oregon,OR,Umatilla County,,,2605,45.91584,-119.26673
00460070138,building,Oregon,OR,Umatilla County,,,2605,45.91584,-119.26711
00460070139,building,Oregon,OR,Umatilla County,,,2605,45.91584,-119.26732
00460070140,building,Oregon,OR,Umatilla County,,,2605,45.91583,-119.26751
00460070141,building,Oregon,OR,Umatilla County,,,2605,45.91584,-119.26772
00460070143,building,Oregon,OR,Umatilla County,Amazon Web Services,Amazon PDX2,133053,45.9164,-119.26778
00460070144,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon Web Services us-west-2,127483,45.841,-119.65277
00460070145,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon Web Services us-west-2,267452,45.85224,-119.62989
00460070147,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon Web Services us-west-2,103260,45.85088,-119.63052
00460076753,building,California,CA,Santa Clara County,Equinix,Equinix San Jose SV3,109684,37.38827,-121.88843
00460085343,building,California,CA,San Francisco County,Digital Realty,365 Main Street Data Center,39318,37.78873,-122.39047
00460089167,building,North Carolina,NC,Rutherford County,Meta,Meta Forest City datacenter,241126,35.31423,-81.82214
00460089168,building,North Carolina,NC,Rutherford County,Meta,Meta Forest City datacenter,244176,35.31737,-81.82633
00460159925,building,California,CA,Santa Clara County,NTT Limited,,75249,37.4039,-121.8893
00460159928,building,California,CA,Santa Clara County,Csquare,Csquare SFO1,83921,37.37044,-121.96983
00460159955,building,California,CA,Santa Clara County,Vantage,,75686,37.37178,-121.97251
00460167186,building,Washington,WA,Douglas County,Sabey Data Centers,Intergate Columbia B,192887,47.40716,-120.18749
00460167187,building,Washington,WA,Douglas County,Sabey Data Centers,Intergate Columbia A,262378,47.40871,-120.18929
00460175664,building,Virginia,VA,Loudoun County,,,35740,38.99423,-77.44819
00460175666,building,Virginia,VA,Loudoun County,Centersquare,Centersquare IAD4-A,77749,39.02173,-77.45275
00460175672,building,Virginia,VA,Loudoun County,Amazon Web Services,AWS Building E,153355,39.00505,-77.48561
00460177088,building,New Jersey,NJ,Passaic County,Digital Realty,Digital Realty New Jersey EWR20,29614,40.82993,-74.12675
00460182320,building,New Jersey,NJ,Somerset County,CyrusOne,CyrusOne Somerset,318583,40.53799,-74.54566
00460182335,building,New Jersey,NJ,Somerset County,,BNY Mellon Somerset,121002,40.53602,-74.55341
00460182337,building,New Jersey,NJ,Somerset County,Digital Realty,,125668,40.53754,-74.55554
00460182351,building,New Jersey,NJ,Passaic County,Digital Realty,Digital Realty New Jersey EWR21,71645,40.83059,-74.12451
00460212563,building,California,CA,Los Angeles County,Centurylink,,43140,34.19987,-118.34379
00463571875,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD78,147979,39.02637,-77.44952
00463571876,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD79,148678,39.02636,-77.45087
00464097467,building,Nevada,NV,Washoe County,,,276687,39.56711,-119.54857
00464371693,building,California,CA,Napa County,,Kaiser Data Center,162791,38.25409,-122.2731
00465032201,building,Texas,TX,Dallas County,Lumen Technologies,Lumen Dallas - 3180 Irving Blvd.,80859,32.80695,-96.86859
00465032380,building,Texas,TX,Dallas County,Prime,Prime DFW01-01,88881,32.83797,-96.87839
00465032484,building,Texas,TX,Dallas County,Lumen Technologies,Lumen Dallas 6,12977,32.828,-96.88438
00465032487,building,Texas,TX,Dallas County,Digital Realty,Digital Realty DFW36,24499,32.82755,-96.87375
00465032631,building,Texas,TX,Dallas County,DataBank,DataBank Dallas Empire Central Data Center,67717,32.82174,-96.8736
00465042594,building,Texas,TX,Dallas County,TierPoint,TierPoint Dallas Data Center,71358,32.80797,-96.85735
00465062052,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD87,147390,38.99181,-77.44117
00465062053,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD88,147468,38.99096,-77.44187
00465530450,building,Colorado,CO,Arapahoe County,Verizon,Verizon,8059,39.58925,-104.87793
00468707940,building,Arizona,AZ,Maricopa County,,Stream Data Centers PHX-1,413250,33.41949,-112.35999
00471658485,building,Texas,TX,Dallas County,,Live Oak Data Center,49853,32.78371,-96.79457
00471691760,building,Oregon,OR,Washington County,Flexential,Flexential Portland - Hillsboro 2,214259,45.55829,-122.91709
00472761713,building,New Jersey,NJ,Bergen County,nyse,NYSE Data Center,200804,41.0783,-74.15292
00472954201,building,California,CA,Los Angeles County,,AT&T,17388,34.57998,-118.11402
00476609221,building,Colorado,CO,El Paso County,,,42627,38.80266,-104.52197
00480762078,building,Oregon,OR,Clackamas County,,Juniper,24854,45.31873,-122.76587
00483286527,building,Texas,TX,Collin County,,,108401,33.0093,-96.67654
00483307714,building,Texas,TX,Collin County,,Tierpoint Dallas-Allen,30651,33.13793,-96.65738
00487170215,building,Texas,TX,Harris County,DXC Technology,,352246,30.0187,-95.86368
00490997243,building,Virginia,VA,Prince William County,Amazon Web Services,Amazon IAD73,146162,38.77798,-77.5591
00490997244,building,Virginia,VA,Prince William County,Amazon Web Services,Amazon IAD74,147480,38.77744,-77.55789
00491914767,building,Ohio,OH,Cuyahoga County,,H5 Data Center,71439,41.50636,-81.6836
00492699069,building,California,CA,Orange County,TPx Communications,TPx Colocation Datacenter,37065,33.70751,-117.8441
00497151852,building,Florida,FL,Duval County,,Cologix Jacksonville JAX1,30201,30.33143,-81.66243
00499403180,building,Washington,WA,Grant County,Microsoft,Microsoft,143439,47.23949,-119.88741
00499403698,building,Washington,WA,Grant County,,,44446,47.23856,-119.86445
00499403699,building,Washington,WA,Grant County,,,138534,47.2476,-119.82543
00500820007,building,Texas,TX,Tarrant County,Meta,Facebook Fort Worth Datacenter,634395,32.98378,-97.25934
00502927599,building,Kansas,KS,Johnson County,,Data Center Lenexa,44552,38.92517,-94.77029
00507673418,building,Texas,TX,Denton County,,CITIGROUP TECHNOLOGY INC,242536,33.00638,-97.24529
00507673437,building,Texas,TX,Tarrant County,Quality Technology Services,QTS Data Center,277996,32.98886,-97.2592
00509611423,building,Texas,TX,Bexar County,Lowe's,Lowe's Data Center,55066,29.47285,-98.68955
00509611426,building,Texas,TX,Bexar County,CHRISTUS Health,,48815,29.47034,-98.68621
00509611429,building,Texas,TX,Bexar County,Frost Bank,,68591,29.47022,-98.68765
00509611432,building,Texas,TX,Bexar County,CyrusOne,CyrusOne San Antonio I,102327,29.46656,-98.68811
00509611436,building,Texas,TX,Bexar County,Valero,Valero Wiserman,58304,29.47429,-98.68006
00509611437,building,Texas,TX,Bexar County,,Stream San Antonio II,71324,29.47202,-98.67174
00509611438,building,Texas,TX,Bexar County,CyrusOne,CyrusOne San Antonio II,108554,29.47085,-98.673
00509611439,building,Texas,TX,Bexar County,CyrusOne,CyrusOne San Antonio III,100537,29.47004,-98.67219
00516686211,building,North Carolina,NC,Mecklenburg County,,Spectrum Charlotte National Data Center,93604,35.14279,-80.91621
00517411076,building,Oregon,OR,Crook County,,,377457,44.28888,-120.87013
00523886201,building,Florida,FL,Hillsborough County,Cyxtera,Cyxtera Tampa TP1,97332,27.94553,-82.35116
00526806006,building,Texas,TX,Dallas County,Quality Technology Services,QTS Irving - Dallas Data Center Campus,306213,32.89728,-96.98279
00530024353,building,Illinois,IL,DuPage County,Centersquare,Centersquare Lisle ORD4 Data Center,361205,41.80234,-88.09489
00530982335,building,Arizona,AZ,Maricopa County,,GoDaddy - Gilbert,91811,33.36191,-111.83931
00531709017,building,California,CA,San Diego County,American Telephone & Telegraph,AT&T Center,88910,32.74758,-117.15895
00533842335,building,Tennessee,TN,Davidson County,,,10355,36.14048,-86.76415
00536784688,building,Georgia,GA,Fulton County,,CenturyLink,23046,33.76514,-84.38374
00537172525,building,Wyoming,WY,Laramie County,,,62914,41.12403,-104.89809
00537172526,building,Wyoming,WY,Laramie County,,,67797,41.12404,-104.89927
00537172527,building,Wyoming,WY,Laramie County,,,62555,41.12528,-104.89927
00537172528,building,Wyoming,WY,Laramie County,,,63264,41.12529,-104.89808
00537807168,building,Pennsylvania,PA,Allegheny County,Expedient,Expedient Pittsburgh South,27441,40.42738,-80.04253
00543117031,building,Arizona,AZ,Maricopa County,Centersquare,Centersquare: Phoenix - (PHX1 - Mesa),57992,33.42128,-111.85899
00543316327,building,Texas,TX,Harris County,DXC Technology,,264173,29.9952,-95.56325
00543404966,building,Texas,TX,Harris County,DXC Technology,,113970,29.99731,-95.56399
00544536822,building,Michigan,MI,Eaton County,,Liquid Web,23079,42.68795,-84.64299
00544596573,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD63,143980,38.91688,-77.49325
00545060574,building,Michigan,MI,Eaton County,,"Liquid Web, Inc",72843,42.70539,-84.66609
00545396372,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD62,149941,38.94932,-77.51987
00545704217,building,Georgia,GA,Cobb County,,,18558,34.0707,-84.67591
00545895086,building,South Dakota,SD,Minnehaha County,,ADP South Dakota,243125,43.59991,-96.79471
00547156394,building,Ohio,OH,Franklin County,,TJX Corporate Techno,102681,40.10386,-82.81063
00547156405,building,Ohio,OH,Franklin County,,Compugen New Albany,44250,40.10455,-82.80495
00547277699,building,Ohio,OH,Franklin County,,Compugen New Albany,32222,40.10368,-82.80894
00548184239,building,Texas,TX,Collin County,Flexential,Flexential Dallas - Richardson,68520,32.99481,-96.7525
00549418041,building,Texas,TX,Collin County,,Experian McKinney Data Center,76624,33.1718,-96.72551
00551387747,building,Ohio,OH,Franklin County,,,56266,40.11572,-83.00257
00553223628,building,California,CA,Santa Clara County,Stack Infrastructure,Stack Infrastructure,78105,37.40256,-121.89338
00553223629,building,California,CA,Santa Clara County,Stack Infrastructure,Stack Infrastructure,107993,37.40221,-121.89238
00553884511,building,Missouri,MO,Boone County,,Carfax,39487,38.92351,-92.28862
00556564909,building,Iowa,IA,Polk County,Meta,Facebook Altoona Data Center 3,377755,41.66707,-93.50647
00556599693,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD71,121176,39.02791,-77.4575
00556599694,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD50,202194,39.02957,-77.45968
00556599695,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD60,110965,39.02877,-77.45825
00562775657,building,Ohio,OH,Licking County,Amazon Web Services,Amazon Web Services  CMH50,161683,40.09463,-82.75134
00567575425,building,Arizona,AZ,Maricopa County,,,1263277,33.34702,-111.60414
00570397131,building,Texas,TX,Travis County,,Thin-nology,9209,30.42114,-97.5916
00571010571,building,Connecticut,CT,Western Connecticut Planning Region,CyrusOne,CyrusOne Norwalk,77778,41.11309,-73.38865
00577628941,building,Texas,TX,Travis County,,Data Foundry - Texas 2,104857,30.19959,-97.71308
00578443547,building,Illinois,IL,Cook County,Microsoft,Microsoft - Azure Datacenter,306766,41.92301,-87.91824
00581234765,building,Kansas,KS,Ellis County,,Cloud Storage Corp,11561,38.87213,-99.30019
00585998677,building,Nevada,NV,Clark County,Switch,Switch Las Vegas 8,264412,36.05783,-115.21426
00585998678,building,Nevada,NV,Clark County,Switch,Switch Las Vegas 9,286176,36.05571,-115.21963
00587103676,building,Texas,TX,Harris County,,,98195,29.82151,-95.57078
00589070714,building,New Hampshire,NH,Rockingham County,Phillips Exeter Academy,Information Technology Data Center,7733,42.98209,-70.95059
00589360530,building,Washington,WA,Snohomish County,,Digital Fortress Lynnwood,24944,47.82243,-122.28956
00590213770,building,Texas,TX,Collin County,,,33064,33.13781,-96.65593
00590213771,building,Texas,TX,Collin County,CyrusOne,CyrusOne Allen,271378,33.13852,-96.65995
00592171280,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon Web Services us-west-2,151857,45.84044,-119.65498
00592257327,building,Oregon,OR,Umatilla County,Amazon Web Services,Amazon PDX51/54,260806,45.91745,-119.26773
00596690174,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD80,150443,39.02711,-77.45283
00596690175,building,Virginia,VA,Loudoun County,Equinix,Equinix Ashburn DC12,96380,39.02301,-77.44976
00597835788,building,Texas,TX,Collin County,Stream,Stream DFW IV,19684,33.00014,-96.66165
00597876719,building,Texas,TX,Dallas County,Rackspace,Rackspace Richardson DFW3,112950,32.96479,-96.71588
00597876721,building,Texas,TX,Dallas County,Digital Realty,Digital Realty Dallas DFW17,83615,32.96628,-96.71321
00597876722,building,Texas,TX,Dallas County,Digital Realty,Digital Realty Dallas DFW29,122436,32.96723,-96.71055
00597876723,building,Texas,TX,Dallas County,,,62460,32.96625,-96.7112
00597876724,building,Texas,TX,Dallas County,Digital Realty,Digital Realty Dallas DFW28,122015,32.96724,-96.71331
00597876726,building,Texas,TX,Dallas County,Digital Realty,Digital Realty Dallas DFW35,116539,32.96505,-96.71029
00597876730,building,Texas,TX,Dallas County,Digital Realty,Digital Realty Dallas DFW18,222335,32.9652,-96.71261
00597876798,building,Texas,TX,Dallas County,Digital Realty,Digital Realty Dallas DFW16,109470,32.96608,-96.71559
00597970806,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty Northern Virginia IAD36,112516,39.00155,-77.47934
00597970809,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty Northern Virginia IAD35,206225,39.00051,-77.4806
00597970811,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty Northern Virginia IAD37,144298,39.00001,-77.47807
00597970813,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty Northern Virginia IAD38,114543,39.00111,-77.47718
00598261190,building,Kansas,KS,Johnson County,,State Farm Data Center,198601,38.94011,-94.86769
00598263496,building,Kansas,KS,Johnson County,,U.S. Bank National Data Process Center,162098,38.93564,-94.86447
00600806974,building,California,CA,Santa Clara County,Equinix,Equinix SV10,86340,37.2412,-121.78476
00607483487,building,New Jersey,NJ,Gloucester County,,,41058,39.83093,-75.19532
00607753694,building,Nebraska,NE,Douglas County,Verizon Wireless,,38873,41.22041,-96.14762
00609126465,building,Florida,FL,Orange County,,,107548,28.61747,-81.39344
00610827836,building,South Carolina,SC,Berkeley County,Google,Google,146623,33.06427,-80.04145
00610845529,building,Maryland,MD,Anne Arundel County,,TierPoint Baltimore BWI,33372,39.21345,-76.68285
00610977485,building,Virginia,VA,Loudoun County,NTT,NTT Ashburn VA2 Data Center,74197,39.02501,-77.45764
00611308188,building,Utah,UT,Uintah County,,Strata Networks,12971,40.45659,-109.529
00612045611,building,New Jersey,NJ,Somerset County,,Goldman Sachs,276729,40.57037,-74.67033
00615593145,building,Georgia,GA,Fulton County,,Mapletree Industrial,116842,34.09658,-84.23739
00617194689,building,Nevada,NV,Clark County,Switch,Switch Las Vegas 11,230261,36.05589,-115.21414
00617511179,building,Missouri,MO,St. Louis city,Washington University in St. Louis,Genome Data Center,24519,38.63657,-90.25539
00618339179,building,New Jersey,NJ,Somerset County,,365 Bridgewater NJ,28468,40.58147,-74.57388
00626281456,building,Alabama,AL,Houston County,AngelTrax Mobile Video Surveillance Solutions,AngelTrax Data Center,10736,31.2319,-85.45585
00626785488,building,New Mexico,NM,Valencia County,Meta,Meta,654433,34.83025,-106.78383
00633034071,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon Web Services us-west-2,284033,45.84141,-119.65793
00634635617,building,Washington,WA,Pierce County,,Centeris SH2 Build-to-Suit,93539,47.15884,-122.27986
00634638463,building,Washington,WA,Pierce County,,Centeris SH1 Colocation,115786,47.16086,-122.27931
00639176155,building,Texas,TX,Bexar County,Microsoft,Microsoft TRP2,169781,29.41195,-98.80399
00639176157,building,Texas,TX,Bexar County,Microsoft,Microsoft TRP1,177468,29.41201,-98.80273
00649319778,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty ACC7,409481,39.01753,-77.46564
00649365751,building,Virginia,VA,Loudoun County,NTT,NTT Ashburn VA3 Data Center,231924,39.01718,-77.47038
00649365764,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty ACC9,329257,39.01547,-77.46732
00650412346,building,Texas,TX,Collin County,Flexential,Flexential Dallas - Plano,217850,33.00705,-96.66635
00652034566,building,North Carolina,NC,Catawba County,,,207083,35.58706,-81.26027
00664938835,building,Wisconsin,WI,Milwaukee County,,Expedient Milwaukee,26099,42.86318,-87.97786
00667573133,building,Virginia,VA,Prince William County,Amazon IAD85,Amazon Web Services,149064,38.77938,-77.54172
00667796922,building,Maine,ME,Cumberland County,FirstLight,Oxford Networks,55383,43.89507,-69.92315
00671301768,building,Ohio,OH,Licking County,Meta,Meta New Albany Data Center,663238,40.06841,-82.75034
00671838900,building,Texas,TX,Harris County,,Rice Data Center,25487,29.65815,-95.44333
00673145182,building,Texas,TX,Tarrant County,Meta,Facebook Fort Worth Datacenter,435206,32.98499,-97.25508
00673532692,building,Ohio,OH,Franklin County,Amazon Web Services,Amazon Web Services,161809,40.06115,-83.13517
00693381106,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD68,181794,38.94869,-77.52095
00693381107,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD81,184907,38.94839,-77.52183
00693385812,building,Virginia,VA,Loudoun County,Google,Google,215928,38.94315,-77.52437
00693390022,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD120,188334,38.95792,-77.49806
00693390023,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD121,154814,38.95678,-77.49779
00694493125,building,Washington,WA,Grant County,Microsoft,Microsoft,112036,47.23766,-119.88757
00694493126,building,Washington,WA,Grant County,Microsoft,Microsoft,116001,47.23763,-119.8832
00694493127,building,Washington,WA,Grant County,Microsoft,Microsoft,157191,47.23672,-119.88329
00694493128,building,Washington,WA,Grant County,Microsoft,Microsoft,162608,47.23674,-119.88748
00694602725,building,Washington,WA,Grant County,,Vantage WA12,124695,47.25395,-119.81372
00696978351,building,Virginia,VA,Loudoun County,,,48591,39.01203,-77.47156
00697020849,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD58,136770,38.98628,-77.44184
00697020850,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD57,116533,38.987,-77.44264
00697021948,building,Virginia,VA,Prince William County,Amazon Web Services,Amazon IAD64,147547,38.81513,-77.65292
00697413741,building,Oregon,OR,Umatilla County,Amazon Web Services,Amazon PDX57/60,271590,45.91388,-119.26771
00697415321,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon Web Services us-west-2,123601,45.84117,-119.65545
00697415323,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon Web Services us-west-2,263671,45.85379,-119.63004
00697417726,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon Web Services us-west-2,211981,45.84666,-119.60371
00701923200,building,Virginia,VA,Loudoun County,Quality Technology Services,QTS Ashburn 1,164144,38.99952,-77.45017
